client_id,client_name,client_dob,client_type,client_created_by
46302,Allison Wolf,6/06/2007,non-first-home-buyer,31
46303,Kristi Jenkins,6/07/2007,non-first-home-buyer,24
46304,Walter Lucero,1/05/1975,non-first-home-buyer,35
46305,Chad Rodriguez,22/06/1974,non-first-home-buyer,60
46306,Daniel Petersen,28/12/1963,non-first-home-buyer,29
46307,Vanessa Bennett,12/02/1984,non-first-home-buyer,5
46308,Lisa Medina,10/05/1974,non-first-home-buyer,23
46309,Michael Peters,3/02/1993,non-first-home-buyer,59
46310,Sydney Gonzalez,14/04/1973,non-first-home-buyer,39
46311,Charlotte Hines,13/05/2001,non-first-home-buyer,7
46312,Cristian Flores,11/12/1997,non-first-home-buyer,55
46313,Jacob Roberts,2/06/1977,non-first-home-buyer,66
46314,Kathryn Arias,9/10/1990,non-first-home-buyer,37
46315,Jessica Fisher,21/04/2002,non-first-home-buyer,77
46316,Jermaine Salazar,9/02/1997,non-first-home-buyer,11
46317,Chad Case,19/02/1979,non-first-home-buyer,16
46318,Philip Williams,19/03/2006,non-first-home-buyer,26
46319,Joe Lewis,18/04/2001,non-first-home-buyer,70
46320,Robert Haas,12/02/2004,non-first-home-buyer,39
46321,Samantha Cox,8/08/1969,non-first-home-buyer,1
46322,Cassandra Newton,16/05/1988,non-first-home-buyer,10
46323,Paula Gonzalez,26/11/1969,non-first-home-buyer,29
46324,Kyle Ross,14/06/1992,non-first-home-buyer,37
46325,Douglas Hart,16/07/1960,non-first-home-buyer,50
46326,Deanna Henderson,12/10/1971,non-first-home-buyer,31
46327,Scott Davis,25/09/2005,non-first-home-buyer,15
46328,Brandy Juarez,12/11/1986,non-first-home-buyer,79
46329,Lisa Wilson,22/05/2001,non-first-home-buyer,52
46330,John Jenkins,8/06/2001,non-first-home-buyer,2
46331,William Porter,29/12/1969,non-first-home-buyer,64
46332,Martin Simmons,28/06/1992,non-first-home-buyer,21
46333,Jason Ortiz,12/02/1983,non-first-home-buyer,24
46334,David Doyle,28/10/1980,non-first-home-buyer,37
46335,Christina Morris,3/01/1975,non-first-home-buyer,3
46336,Lisa Hall,3/08/1995,non-first-home-buyer,11
46337,Tony Bolton MD,3/01/1991,non-first-home-buyer,55
46338,Allison James,2/07/1984,non-first-home-buyer,30
46339,Miss Barbara Green,28/09/1998,non-first-home-buyer,14
46340,Jenny Vaughn,12/05/1965,non-first-home-buyer,69
46341,Kim Green,7/04/1979,non-first-home-buyer,15
46342,Bethany Mckee,6/10/1989,non-first-home-buyer,13
46343,Lisa Tran,13/11/2004,non-first-home-buyer,80
46344,Karen Anderson,6/06/1973,non-first-home-buyer,73
46345,Mr. Robert Robinson Jr.,21/06/1984,non-first-home-buyer,67
46346,Chase Lewis,2/10/1973,non-first-home-buyer,40
46347,Dana Jones,7/10/1993,non-first-home-buyer,1
46348,Kimberly James,20/11/1990,non-first-home-buyer,56
46349,Joyce Green,26/08/1986,non-first-home-buyer,65
46350,Roy Savage,6/04/1965,non-first-home-buyer,28
46351,Bradley Pennington,27/03/1996,non-first-home-buyer,13
46352,Matthew Rivera,29/10/1985,non-first-home-buyer,45
46353,Jason Haas,10/04/1961,non-first-home-buyer,38
46354,Andrew Lopez,2/02/2000,non-first-home-buyer,62
46355,Jason Carpenter,25/04/1993,non-first-home-buyer,59
46356,Joshua Murphy,8/04/1999,non-first-home-buyer,7
46357,Deborah Bond,11/05/2004,non-first-home-buyer,27
46358,Robert Roman,14/01/1973,non-first-home-buyer,58
46359,Andrew Barton,16/01/1996,non-first-home-buyer,17
46360,David Hanson,5/06/1992,non-first-home-buyer,44
46361,Julie Stephens,15/07/1972,non-first-home-buyer,21
46362,Isaiah Juarez,10/11/1965,non-first-home-buyer,50
46363,Christy Wilkins,3/09/1961,non-first-home-buyer,34
46364,Christopher Hernandez,4/01/1983,non-first-home-buyer,62
46365,Abigail Barron,2/05/2007,non-first-home-buyer,58
46366,Debra Cuevas,7/10/1989,non-first-home-buyer,23
46367,Marcus Rangel,12/10/1979,non-first-home-buyer,18
46368,Christopher Kennedy,24/08/1964,non-first-home-buyer,71
46369,Daniel Hodges,2/07/2005,non-first-home-buyer,36
46370,Andrew Ward,5/07/1986,non-first-home-buyer,44
46371,Guy Dunn,17/07/1978,non-first-home-buyer,54
46372,Kristina Lutz,7/09/1999,non-first-home-buyer,75
46373,Christopher Ramirez,28/07/1991,non-first-home-buyer,24
46374,Carrie Burns,13/05/2005,non-first-home-buyer,56
46375,Rachel Smith,11/09/1975,non-first-home-buyer,63
46376,Nicole Silva,26/06/2007,non-first-home-buyer,72
46377,Lisa Hernandez,10/03/1981,non-first-home-buyer,37
46378,Dylan Jones,7/07/1968,non-first-home-buyer,12
46379,Daniel Garza,21/04/1972,non-first-home-buyer,7
46380,Scott Kelley,31/07/1996,non-first-home-buyer,74
46381,David Williams,7/05/1991,non-first-home-buyer,80
46382,Alexis Wong,12/04/1972,non-first-home-buyer,71
46383,Brady Brooks,8/06/1972,non-first-home-buyer,55
46384,Erika Harrison,3/05/2002,non-first-home-buyer,29
46385,John Johnson,15/12/1981,non-first-home-buyer,41
46386,Rebecca Martin,29/07/2005,non-first-home-buyer,29
46387,Lori Simpson,14/10/1980,non-first-home-buyer,35
46388,Cindy Johnson,1/03/1998,non-first-home-buyer,41
46389,Brandi Spencer,17/07/2002,non-first-home-buyer,19
46390,Jeremy Green,14/12/1969,non-first-home-buyer,50
46391,David Drake DDS,8/04/1987,non-first-home-buyer,75
46392,Sean Howard,12/02/1984,non-first-home-buyer,68
46393,Brett George,31/01/2007,non-first-home-buyer,33
46394,Thomas Gallagher,31/08/1985,non-first-home-buyer,19
46395,George Carrillo,31/10/1993,non-first-home-buyer,52
46396,William Parks,29/04/1984,non-first-home-buyer,19
46397,Monique Lewis,7/11/1968,non-first-home-buyer,35
46398,David Roberts,10/10/1997,non-first-home-buyer,18
46399,Jesus King,20/12/1963,non-first-home-buyer,62
46400,Melissa Wright,17/09/2001,non-first-home-buyer,19
46401,Joseph Gonzalez,8/02/1977,non-first-home-buyer,39
46402,Alexa Parsons,21/10/1972,non-first-home-buyer,19
46403,Andrew Rowland,29/12/1973,non-first-home-buyer,66
46404,Amy Hernandez,8/12/1987,non-first-home-buyer,6
46405,Angel Richardson,6/04/1970,non-first-home-buyer,53
46406,Vincent Wilson,9/11/2001,non-first-home-buyer,64
46407,Jeffrey Sanchez,7/03/1973,non-first-home-buyer,59
46408,Christina Mcintyre,5/04/2002,non-first-home-buyer,62
46409,Abigail Martin,5/04/1978,non-first-home-buyer,18
46410,Jacob Higgins,12/02/1967,non-first-home-buyer,12
46411,Jennifer Perez,15/03/1961,non-first-home-buyer,38
46412,David Smith,19/08/1988,non-first-home-buyer,23
46413,Kenneth Jenkins,13/08/1965,non-first-home-buyer,71
46414,Ashley Oliver,22/12/1971,non-first-home-buyer,1
46415,Linda Weber,10/01/2001,non-first-home-buyer,3
46416,Cory Sandoval,24/11/1970,non-first-home-buyer,39
46417,Megan James,2/01/2003,non-first-home-buyer,73
46418,Michael Burton,4/11/1968,non-first-home-buyer,55
46419,Thomas Powell,15/08/2000,non-first-home-buyer,36
46420,Joshua Medina,14/10/1962,non-first-home-buyer,52
46421,Vincent Arias,3/03/2000,non-first-home-buyer,18
46422,Brian Miller,2/03/1972,non-first-home-buyer,19
46423,Elizabeth David,22/08/1968,non-first-home-buyer,13
46424,Brittany Schmidt,22/05/1973,non-first-home-buyer,75
46425,Victoria Mahoney,24/09/1996,non-first-home-buyer,66
46426,Andrew Morrison,28/03/1969,non-first-home-buyer,31
46427,Austin Ibarra,29/03/1962,non-first-home-buyer,34
46428,Daniel Jackson,19/12/2004,non-first-home-buyer,42
46429,Jane Smith,22/01/1960,non-first-home-buyer,47
46430,Gina Thompson,2/09/2001,non-first-home-buyer,9
46431,Bruce Brown,19/12/1968,non-first-home-buyer,60
46432,Sheena Nelson,21/12/1999,non-first-home-buyer,65
46433,Marcus Ramirez,4/08/1968,non-first-home-buyer,3
46434,Katelyn Daniels,1/08/1999,non-first-home-buyer,56
46435,Michelle Peck,25/04/1971,non-first-home-buyer,34
46436,Amy King,12/08/1965,non-first-home-buyer,17
46437,Lauren Morris,6/10/1994,non-first-home-buyer,15
46438,Megan Burch,29/12/1960,non-first-home-buyer,25
46439,Alan Smith,14/03/1984,non-first-home-buyer,22
46440,Steven Zimmerman,10/02/1963,non-first-home-buyer,69
46441,William Miranda,25/10/1996,non-first-home-buyer,70
46442,Tammy Foster,12/03/1967,non-first-home-buyer,66
46443,Jacob Waller,30/06/1969,non-first-home-buyer,11
46444,Brian Reeves,4/01/1968,non-first-home-buyer,12
46445,Robert Morrison,1/09/1974,non-first-home-buyer,44
46446,Suzanne Quinn,17/10/1964,non-first-home-buyer,79
46447,Jon Perry,11/01/1997,non-first-home-buyer,21
46448,Sarah Brown,27/12/1988,non-first-home-buyer,79
46449,Benjamin Burton,10/09/1994,non-first-home-buyer,12
46450,Kristin Clark,10/08/2007,non-first-home-buyer,27
46451,Tracy Perez,19/09/1978,non-first-home-buyer,78
46452,Tina Lopez,25/04/1994,non-first-home-buyer,64
46453,Lisa Alvarado,21/02/2004,non-first-home-buyer,8
46454,Angela Watson,10/07/1962,non-first-home-buyer,31
46455,Virginia Miller,19/05/2001,non-first-home-buyer,3
46456,Valerie Walton,27/06/1991,non-first-home-buyer,1
46457,Marcia Hicks,3/09/1968,non-first-home-buyer,71
46458,Kristin Elliott,30/05/2006,non-first-home-buyer,20
46459,Natalie Morales,14/06/1984,non-first-home-buyer,50
46460,Kimberly Mccoy,12/07/1978,non-first-home-buyer,19
46461,John Greene,28/12/2006,non-first-home-buyer,42
46462,Terry Ortega,24/08/1960,non-first-home-buyer,65
46463,Russell Jones,20/12/1998,non-first-home-buyer,73
46464,Doris Williams,21/07/1974,non-first-home-buyer,28
46465,Erica Williams,29/09/1993,non-first-home-buyer,52
46466,Eddie Adams,24/12/1968,non-first-home-buyer,5
46467,Grant Ramirez,8/06/1963,non-first-home-buyer,10
46468,Michael Chandler,19/04/1989,non-first-home-buyer,77
46469,Crystal Taylor,18/01/2004,non-first-home-buyer,55
46470,Seth Barton,19/11/1961,non-first-home-buyer,62
46471,Jose Arroyo,20/02/1983,non-first-home-buyer,69
46472,Jermaine Lewis,25/07/1978,non-first-home-buyer,74
46473,Judy Mitchell,16/01/1989,non-first-home-buyer,2
46474,Stephanie Farrell,16/10/1976,non-first-home-buyer,5
46475,Cynthia Caldwell,18/09/2002,non-first-home-buyer,27
46476,Ashley Smith,2/10/1998,non-first-home-buyer,69
46477,Dr. Martin Durham Jr.,18/12/2001,non-first-home-buyer,58
46478,Kayla White,13/04/1994,non-first-home-buyer,42
46479,Brian Munoz,27/03/1989,non-first-home-buyer,5
46480,Christopher Mosley,11/09/1986,non-first-home-buyer,45
46481,Austin Moore,2/01/1969,non-first-home-buyer,39
46482,Jenna Pearson,17/10/1981,non-first-home-buyer,60
46483,Cory Krueger,22/05/1966,non-first-home-buyer,49
46484,Anthony Myers,12/06/1971,non-first-home-buyer,62
46485,Jamie Haas,12/06/1971,non-first-home-buyer,30
46486,Steven Burch,16/02/1993,non-first-home-buyer,65
46487,Natalie Wilson,10/09/1969,non-first-home-buyer,44
46488,Virginia Williams,3/01/1960,non-first-home-buyer,10
46489,Rebecca Wagner,13/04/1994,non-first-home-buyer,41
46490,Kevin Clark,16/07/1995,non-first-home-buyer,27
46491,Becky Cole,18/02/1972,non-first-home-buyer,71
46492,Danny Garner,18/10/1985,non-first-home-buyer,46
46493,Rebecca Lopez,26/06/1969,non-first-home-buyer,39
46494,Mitchell Briggs,23/10/1994,non-first-home-buyer,1
46495,Amy Miller,28/09/1975,non-first-home-buyer,14
46496,Crystal Lyons,27/12/1965,non-first-home-buyer,47
46497,Heather Torres,20/03/1962,non-first-home-buyer,13
46498,Raymond Graham,11/12/1973,non-first-home-buyer,30
46499,Kevin Johnson,7/09/1960,non-first-home-buyer,59
46500,John Alexander,15/08/2005,non-first-home-buyer,20
46501,Scott Blair,19/07/1990,non-first-home-buyer,70
46502,James Sanchez,28/08/1993,non-first-home-buyer,27
46503,Leslie Wright,27/06/1984,non-first-home-buyer,43
46504,Kenneth Barnes,15/11/1976,non-first-home-buyer,59
46505,Angela Cohen,28/10/1960,non-first-home-buyer,20
46506,Ann Spence,13/06/1977,non-first-home-buyer,12
46507,Amber Gomez,5/10/1973,non-first-home-buyer,57
46508,Charles Poole,24/11/1986,non-first-home-buyer,80
46509,John Washington,11/01/1977,non-first-home-buyer,2
46510,Jeremy Jordan,31/07/1967,non-first-home-buyer,36
46511,Ashley Johnson,16/06/1997,non-first-home-buyer,76
46512,Gary Farley,26/01/1964,non-first-home-buyer,68
46513,Veronica Powell,1/05/2000,non-first-home-buyer,16
46514,Dominic Williams,2/02/1996,non-first-home-buyer,14
46515,Ryan Garcia,13/08/1976,non-first-home-buyer,51
46516,Beverly Jenkins,25/02/1986,non-first-home-buyer,80
46517,Wendy Phillips,2/10/1989,non-first-home-buyer,9
46518,Mary Peterson,23/12/1972,non-first-home-buyer,17
46519,Amy Fuentes,29/09/1967,non-first-home-buyer,39
46520,Tammy Gomez,14/03/1988,non-first-home-buyer,79
46521,Michael Johnson,1/12/1971,non-first-home-buyer,57
46522,David Estes,30/04/2000,non-first-home-buyer,46
46523,Robert Moyer,3/11/1961,non-first-home-buyer,44
46524,David Neal,8/12/1972,non-first-home-buyer,37
46525,Erica Davis,10/02/1967,non-first-home-buyer,10
46526,Daniel Walker,15/11/1992,non-first-home-buyer,59
46527,Alan Hudson,14/02/1977,non-first-home-buyer,43
46528,Alyssa Mckee,11/01/2007,non-first-home-buyer,45
46529,Joseph Parker,27/11/1983,non-first-home-buyer,68
46530,Kelly Thompson,6/08/1969,non-first-home-buyer,32
46531,Tiffany Bailey,23/05/1961,non-first-home-buyer,12
46532,Mary Davis,8/11/1995,non-first-home-buyer,54
46533,Travis Brown DVM,16/08/1991,non-first-home-buyer,53
46534,Sara Johnson,29/09/1974,non-first-home-buyer,73
46535,Anthony Briggs,14/12/1976,non-first-home-buyer,65
46536,Julie Allen,12/03/1994,non-first-home-buyer,39
46537,Christine Smith,12/10/1985,non-first-home-buyer,54
46538,Amanda Mayer,30/12/1983,non-first-home-buyer,44
46539,Valerie Jones,27/02/1984,non-first-home-buyer,74
46540,Vicki Gibbs,24/06/1984,non-first-home-buyer,67
46541,John Ross,4/10/1982,non-first-home-buyer,6
46542,Emily Hendricks,30/10/1965,non-first-home-buyer,59
46543,Thomas Robinson,18/11/1979,non-first-home-buyer,58
46544,Frederick Oconnor,24/03/1976,non-first-home-buyer,9
46545,Matthew Ochoa,8/07/1968,non-first-home-buyer,71
46546,Trevor Smith,8/06/2006,non-first-home-buyer,55
46547,Michelle Ortega,4/03/1963,non-first-home-buyer,54
46548,Roger Barron,17/06/1983,non-first-home-buyer,41
46549,Jennifer Robbins,26/05/1989,non-first-home-buyer,27
46550,Alan Collier,20/01/1994,non-first-home-buyer,47
46551,Robert Jackson,25/07/1962,non-first-home-buyer,33
46552,Nicholas Carr,3/01/1987,non-first-home-buyer,46
46553,Alice Evans,30/10/1962,non-first-home-buyer,74
46554,Christopher Nguyen,7/02/1999,non-first-home-buyer,8
46555,Kayla Kramer,7/01/1962,non-first-home-buyer,60
46556,Dana Soto,4/02/1979,non-first-home-buyer,75
46557,Mary Jacobs,1/10/1994,non-first-home-buyer,57
46558,Melissa Rhodes,26/02/1985,non-first-home-buyer,20
46559,Lisa Owen,23/02/2004,non-first-home-buyer,30
46560,Andrew Morris,11/12/1974,non-first-home-buyer,2
46561,Christopher Strickland,26/11/2006,non-first-home-buyer,13
46562,Mallory Leblanc,26/08/1987,non-first-home-buyer,75
46563,Gina Hess,25/02/1992,non-first-home-buyer,57
46564,Michelle Crawford,2/01/1977,non-first-home-buyer,42
46565,Melissa Pugh,21/10/1973,non-first-home-buyer,65
46566,Paul Wall,14/07/1975,non-first-home-buyer,46
46567,Christopher Martin,31/10/2000,non-first-home-buyer,18
46568,Steven Cooper,1/09/1979,non-first-home-buyer,14
46569,Dawn Marshall,12/09/2003,non-first-home-buyer,79
46570,Nicholas Martin,19/04/1970,non-first-home-buyer,17
46571,Marie Jackson,30/01/1991,non-first-home-buyer,26
46572,Vickie Wallace,31/07/1985,non-first-home-buyer,9
46573,Kristy Anderson,16/07/1982,non-first-home-buyer,33
46574,Barbara Rice,14/07/1972,non-first-home-buyer,71
46575,Whitney Harrison,18/03/1964,non-first-home-buyer,72
46576,Brian Peters,20/08/1974,non-first-home-buyer,36
46577,Randy Chambers,28/07/1983,non-first-home-buyer,79
46578,John Chavez,9/09/1970,non-first-home-buyer,32
46579,Brett Mccormick,5/04/1968,non-first-home-buyer,29
46580,Shelly Herrera,9/04/1981,non-first-home-buyer,13
46581,Lori Lucas,14/06/1988,non-first-home-buyer,28
46582,Emily Price,15/02/1972,non-first-home-buyer,69
46583,Jonathan Wang,29/01/1992,non-first-home-buyer,49
46584,Chelsea Santana,7/01/1966,non-first-home-buyer,57
46585,William West,4/02/1982,non-first-home-buyer,42
46586,Meagan Gray,27/09/1976,non-first-home-buyer,48
46587,Zoe Rice,20/11/1963,non-first-home-buyer,68
46588,Monique Jones,14/08/1993,non-first-home-buyer,47
46589,Scott Pena,15/05/1975,non-first-home-buyer,35
46590,Todd Peck,2/09/1993,non-first-home-buyer,38
46591,Travis Mcgee,26/06/1992,non-first-home-buyer,1
46592,Sara Young,9/02/1970,non-first-home-buyer,77
46593,Wendy Cox,13/07/1962,non-first-home-buyer,80
46594,Kristen Jones,27/01/1973,non-first-home-buyer,15
46595,Veronica Powell,1/12/1997,non-first-home-buyer,5
46596,Brittany Cook,23/09/1963,non-first-home-buyer,28
46597,Darren Gomez,17/08/2004,non-first-home-buyer,67
46598,Bryan Richardson,24/07/1964,non-first-home-buyer,43
46599,Curtis Forbes,23/05/1979,non-first-home-buyer,17
46600,Jerry Fisher,16/08/1992,non-first-home-buyer,45
46601,Kristen Boyle,12/11/1961,non-first-home-buyer,9
46602,Tiffany Bishop,12/06/2006,non-first-home-buyer,19
46603,Kimberly Carlson,27/10/1962,non-first-home-buyer,33
46604,Rebecca Taylor,27/01/2000,non-first-home-buyer,79
46605,Jacob Chapman,11/12/1991,non-first-home-buyer,3
46606,Kathy Caldwell,1/03/1971,non-first-home-buyer,14
46607,Michael Davis,21/10/1975,non-first-home-buyer,32
46608,Kerry Hardin,8/04/1961,non-first-home-buyer,68
46609,Justin Smith,4/08/1979,non-first-home-buyer,4
46610,Paige Lee,5/11/1968,non-first-home-buyer,15
46611,Jose Williams,22/03/1975,non-first-home-buyer,28
46612,James Moore,16/10/2006,non-first-home-buyer,32
46613,John Lawrence,23/06/1996,non-first-home-buyer,28
46614,Susan Guerra,22/06/1968,non-first-home-buyer,23
46615,Aaron Baker,31/05/1968,non-first-home-buyer,11
46616,Laura Camacho,18/11/1999,non-first-home-buyer,56
46617,Martin Osborn,1/08/1965,non-first-home-buyer,60
46618,Richard Jenkins,3/09/1983,non-first-home-buyer,53
46619,Jennifer Frederick,30/08/2000,non-first-home-buyer,26
46620,Danielle Todd,4/04/1997,non-first-home-buyer,1
46621,Jennifer Williams,9/09/2004,non-first-home-buyer,7
46622,Joseph Jordan,28/06/1967,non-first-home-buyer,46
46623,Adam Johnson,8/01/1997,non-first-home-buyer,35
46624,Annette Morris,22/11/1976,non-first-home-buyer,76
46625,Michael Johnson,14/05/1975,non-first-home-buyer,9
46626,Sheila Allen,22/10/1992,non-first-home-buyer,43
46627,James Gonzalez,20/12/1971,non-first-home-buyer,77
46628,Justin Romero,25/03/1994,non-first-home-buyer,20
46629,Kathy Jones,1/01/1981,non-first-home-buyer,42
46630,Mark Grant,17/07/1991,non-first-home-buyer,67
46631,Sharon Collins,28/01/1960,non-first-home-buyer,68
46632,Mary Wood,24/02/1996,non-first-home-buyer,42
46633,Rachel Mendez,10/02/2002,non-first-home-buyer,17
46634,Jennifer Hill,26/09/2001,non-first-home-buyer,69
46635,Larry Alexander,28/04/1971,non-first-home-buyer,15
46636,Ashley Bowen,19/01/1992,non-first-home-buyer,1
46637,Diana Hunter,13/11/1989,non-first-home-buyer,9
46638,William Cole,19/06/1982,non-first-home-buyer,65
46639,Ethan Alvarado,26/11/1971,non-first-home-buyer,73
46640,Lisa Anderson,3/11/1977,non-first-home-buyer,71
46641,Curtis Castro,8/08/1965,non-first-home-buyer,49
46642,Kelly Abbott,23/10/2001,non-first-home-buyer,61
46643,Regina Williams,19/08/2006,non-first-home-buyer,57
46644,Victor Zuniga,30/08/2004,non-first-home-buyer,11
46645,Trevor Watkins,8/06/2001,non-first-home-buyer,7
46646,Joshua Lewis,8/12/1971,non-first-home-buyer,57
46647,Renee Ross,6/03/2003,non-first-home-buyer,27
46648,Ruth Lowery,22/01/1967,non-first-home-buyer,63
46649,Suzanne Marshall,21/04/1991,non-first-home-buyer,40
46650,Dawn Randall,19/09/1961,non-first-home-buyer,25
46651,Barry Chapman MD,16/11/1978,non-first-home-buyer,47
